,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
3043,94010699-91,Для женщин,1.29,Родированное серебро,925.0,Неизвестно,Фианит,Круг,40.0,Бесцветный,0.34,2.4602927436935533,7.272491669751944,3.3737936154417225,85,2340,5190
3044,94011294-91,Для женщин,1.04,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.017,2.4602927436935533,7.272491669751944,3.3737936154417225,85,2070,4590
3045,94011298-91,Для женщин,3.85,Родированное серебро,925.0,Неизвестно,Фианит,Круг,49.0,Бесцветный,0.809,2.4602927436935533,7.272491669751944,3.3737936154417225,85,4500,9990
3046,94011935,Для женщин,5.37,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,2.4602927436935533,7.272491669751944,3.3737936154417225,85,4720,10490
3047,94012051-91,Для женщин,2.34,Родированное серебро,925.0,Неизвестно,Фианит,Круг,23.0,Бесцветный,0.196,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1590,1590
3048,94012151-91,Для женщин,2.13,Родированное серебро,925.0,Неизвестно,Фианит,Круг,23.0,Бесцветный,0.196,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1530,3390
3049,94012506,Для женщин,3.3,Родированное серебро,925.0,"Золочение,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,8.0,2.0,85,2040,6790
3050,94012508-91,Для женщин,1.23,Родированное серебро,925.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1890,4190
3051,94012743-91,Для женщин,1.62,Родированное серебро,925.0,Родирование,Фианит,Круг,9.0,Бесцветный,0.59,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1800,3990
3052,94012845-91,Для женщин,1.37,Родированное серебро,925.0,Родирование,Фианит,Круг,1.0,Бесцветный,1.455,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1800,3990
3053,94013119,Для женщин,3.31,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,4.0,26.0,1.0,85,1980,6590
3054,94013152,Для женщин,9.46,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,2.0,26.0,14.0,85,7800,25990
3055,94013220-91,Для женщин,3.33,Родированное серебро,925.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,85,4270,9490
3056,94013221-91,Для женщин,1.83,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.066,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1490,1490
3057,94013270-91,Для женщин,2.43,Родированное серебро,925.0,Неизвестно,Фианит,Круг,24.0,Бесцветный,2.935,2.4602927436935533,7.272491669751944,3.3737936154417225,85,2990,2990
3058,94013278-91,Для женщин,6.55,Родированное серебро,925.0,Неизвестно,Кристалл,Багет,1.0,Бесцветный,14.915,2.4602927436935533,7.272491669751944,3.3737936154417225,85,5400,11990
3059,94013309-91,Для женщин,3.06,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,85,3820,8490
3060,94013359-91,Для женщин,1.77,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,1710,3790
3061,94013378,Для женщин,1.94,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,6.0,2.0,86,2790,6190
3062,94013636-91,Для женщин,5.05,Родированное серебро,925.0,Родирование,Фианит,Багет,19.0,Розовый,10.118,2.4602927436935533,7.272491669751944,3.3737936154417225,86,6520,14490
3063,94013694-91,Для женщин,1.34,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,1620,3590
3064,94013730-91,Для женщин,3.74,Родированное серебро,925.0,Родирование,Фианит,Круг,2.0,Зелёный,0.01,2.4602927436935533,7.272491669751944,3.3737936154417225,86,3420,7590
3065,94013733-91,Для женщин,1.74,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,2.4602927436935533,7.272491669751944,3.3737936154417225,86,2790,6190
3066,94013750-91,Для женщин,1.75,Родированное серебро,925.0,Неизвестно,Фианит,Круг,28.0,Бесцветный,0.238,2.4602927436935533,7.272491669751944,3.3737936154417225,86,2070,4590
3067,94013783-91,Для женщин,2.91,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,3150,6990
3068,94013797-91,Для женщин,1.93,Родированное серебро,925.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,86,2250,4990
3070,94013847-91,Для женщин,2.09,Родированное серебро,925.0,Неизвестно,Фианит,Круг,25.0,Бесцветный,0.213,2.4602927436935533,7.272491669751944,3.3737936154417225,86,2070,4590
3071,94013848-91,Для женщин,1.8,Родированное серебро,925.0,Неизвестно,Фианит,Круг,28.0,Бесцветный,1.834,2.4602927436935533,7.272491669751944,3.3737936154417225,86,2610,5790
3072,94013850-91,Для женщин,3.71,Родированное серебро,925.0,Неизвестно,Фианит,Круг,20.0,Бесцветный,4.014,2.4602927436935533,7.272491669751944,3.3737936154417225,86,2790,6190
3073,94013857-91,Для женщин,5.1,Родированное серебро,925.0,Неизвестно,Фианит,Круг,16.0,Зелёный,0.144,2.4602927436935533,7.272491669751944,3.3737936154417225,86,4500,9990
3074,94013911-91,Для женщин,1.24,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,1260,2790
3075,94013912-91,"Для женщин, Для мужчин, Унисекс",3.45,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,2970,6590
3076,94013935-91,Для женщин,2.98,Родированное серебро,925.0,Родирование,Фианит,Круг,38.0,Бесцветный,0.76,2.4602927436935533,7.272491669751944,3.3737936154417225,86,1500,4990
3077,94013962-91,Для женщин,3.43,Родированное серебро,925.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,86,3600,7990
3078,94013992-91,Для женщин,2.67,Родированное серебро,925.0,Родирование,Фианит,Круг,40.0,Бесцветный,0.18,2.4602927436935533,7.272491669751944,3.3737936154417225,86,3600,7990
3079,94014009-91,Для женщин,3.6,Родированное серебро,925.0,Родирование,Фианит,Круг,141.0,Бесцветный,2.115,2.4602927436935533,7.272491669751944,3.3737936154417225,86,5850,12990
3080,94014011-91,Для женщин,1.65,Родированное серебро,925.0,Родирование,Фианит,Круг,20.0,Бесцветный,0.3,2.4602927436935533,7.272491669751944,3.3737936154417225,86,840,2790
3081,94014019-91,Для женщин,2.1,Родированное серебро,925.0,Родирование,Фианит,Круг,1.0,Бесцветный,1.455,2.4602927436935533,7.272491669751944,3.3737936154417225,86,1170,2590
3082,94014127-91,Для женщин,3.39,Родированное серебро,925.0,Родирование,Фианит,Круг,10.0,Бесцветный,0.085,2.4602927436935533,7.272491669751944,3.3737936154417225,86,4720,10490
3083,94014131-91,Для женщин,2.85,Родированное серебро,925.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,4270,9490
3084,95010091-91,Для мужчин,6.56,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,3600,7990
3085,95010208-91,Для женщин,8.35,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,5400,11990
3086,011278-4,Для мужчин,2.89,Красное золото,375.0,"Алмазная грань,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,26100,57990
3087,016622-4,Для женщин,0.87,Красное золото,375.0,Родирование,Фианит,Круг,11.0,Бесцветный,0.094,2.4602927436935533,7.272491669751944,3.3737936154417225,86,9450,20990
3088,016835,Для женщин,2.22,Красное золото,585.0,Родирование,Фианит,Круг,36.0,Бесцветный,0.23,2.4602927436935533,7.272491669751944,3.3737936154417225,86,23850,52990
3089,017151-4,Для женщин,1.05,Красное золото,375.0,Родирование,Фианит,Круг,18.0,Бесцветный,0.153,2.4602927436935533,7.272491669751944,3.3737936154417225,86,9000,19990
3090,017172-2,Для женщин,0.79,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,10800,23990
3091,017652-3,Для женщин,2.37,Белое золото,585.0,"Алмазная грань,  Родирование",Фианит,Круг,21.0,Бесцветный,0.179,2.4602927436935533,7.272491669751944,3.3737936154417225,86,31500,69990
3092,018353-4,Для женщин,1.06,Красное золото,375.0,Родирование,Фианит,Круг,31.0,Бесцветный,0.264,2.4602927436935533,7.272491669751944,3.3737936154417225,86,10800,23990
3093,018369-4,Для мужчин,4.25,Красное золото,375.0,Родирование,Наношпинель,Квадрат,1.0,Чёрный,0.568,2.4602927436935533,7.272491669751944,3.3737936154417225,86,31500,69990
3094,018469-4,Для женщин,1.9,Красное золото,375.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,86,17100,37990
