,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
2400,019538,Для женщин,1.04,Красное золото,585.0,Родирование,Фианит,Круг,6.0,Бесцветный,0.06,1.0,7.272491669751944,3.3737936154417225,77,12150,26990
2401,019540,Для женщин,0.98,Красное золото,585.0,"Алмазная грань,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,7.272491669751944,3.3737936154417225,77,13500,29990
2402,019542,Для женщин,2.37,Красное золото,585.0,Родирование,Фианит,Круг,67.0,Бесцветный,0.67,3.0,7.272491669751944,3.3737936154417225,77,30600,67990
2403,019549,Для женщин,1.15,Красное золото,585.0,"Алмазная грань,  Родирование",Фианит,Круг,18.0,Бесцветный,0.18,2.0,7.272491669751944,3.3737936154417225,77,14850,32990
2404,1011553-2,Для женщин,1.32,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.021,2.4602927436935533,7.272491669751944,3.3737936154417225,77,18990,18990
2405,1011682-3,Для женщин,1.33,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.016,2.4602927436935533,7.272491669751944,3.3737936154417225,77,28350,62990
2406,1011909-2,Для женщин,1.12,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.11,2.4602927436935533,7.272491669751944,3.3737936154417225,77,60750,134990
2407,1011911-2,Для женщин,1.23,Жёлтое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.157,2.4602927436935533,7.272491669751944,3.3737936154417225,77,64500,214990
2408,1011931-2,Для женщин,1.12,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.008,2.4602927436935533,7.272491669751944,3.3737936154417225,77,21600,47990
2409,1012374-3,Для женщин,0.93,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.038,2.0,2.0,2.0,77,21600,47990
2410,1012419,Для женщин,1.59,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.11,2.0,4.0,5.0,77,51000,169990
2411,1012497,Для женщин,1.14,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.045,1.0,3.0,3.0,77,26100,57990
2412,1012539,Для женщин,3.49,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,45.0,Бесцветный,0.173,4.0,10.0,2.0,77,87750,194990
2413,1012560,Для женщин,1.62,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.137,1.0,5.0,4.0,77,69750,154990
2414,1012566-3,Для женщин,3.16,Белое золото,585.0,"Золочение,  Родирование",Бриллиант (природный),Круг,1.0,Бесцветный,0.192,2.0,4.0,6.0,77,119250,264990
2415,1012590,Для женщин,3.57,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,4.0,Бесцветный,0.115,7.0,7.272491669751944,3.3737936154417225,77,81000,179990
2416,1012602-3,Для женщин,1.88,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,16.0,Бесцветный,0.06,1.0,7.0,3.0,77,119250,264990
2417,1012608,Для женщин,1.49,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.096,1.0,7.272491669751944,3.3737936154417225,78,49500,109990
2418,1012608-3,Для женщин,1.43,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.096,1.0,7.272491669751944,3.3737936154417225,78,49500,109990
2419,1012624,Для женщин,1.63,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,7.0,Бесцветный,0.081,1.0,7.272491669751944,3.3737936154417225,78,42750,94990
2420,1012626-3,Для женщин,3.19,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.197,3.0,7.272491669751944,3.3737936154417225,78,117000,259990
2421,1012629-3,Для женщин,1.45,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,55.0,Бесцветный,0.142,2.0,7.272491669751944,3.3737936154417225,78,42750,94990
2422,1012632-3,Для женщин,3.43,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,106.0,Бесцветный,0.411,3.0,7.272491669751944,3.3737936154417225,78,234000,519990
2423,1012638,Для женщин,2.21,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,32.0,Бесцветный,0.124,2.0,7.272491669751944,3.3737936154417225,78,54000,119990
2424,1012638-3,Для женщин,2.27,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,32.0,Бесцветный,0.118,2.0,7.272491669751944,3.3737936154417225,78,54000,119990
2425,1012647,Для женщин,3.52,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,25.0,Бесцветный,0.195,10.0,7.272491669751944,3.3737936154417225,78,87750,194990
2426,1012663,Для женщин,1.04,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,31.0,Бесцветный,0.09,1.0,7.272491669751944,3.3737936154417225,78,33750,74990
2427,1012664-3,Для женщин,1.4,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,64.0,Бесцветный,0.246,2.0,7.272491669751944,3.3737936154417225,78,60750,134990
2428,1012670,Для женщин,3.56,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.239,3.0,7.272491669751944,3.3737936154417225,78,126000,279990
2429,1012682-3,Для женщин,2.42,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,9.0,Бесцветный,0.191,2.0,7.272491669751944,3.3737936154417225,78,81000,179990
2430,1012683-3,Для женщин,1.39,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,38.0,Бесцветный,0.146,1.0,1.0,2.0,78,41850,92990
2431,1012685,Для женщин,2.78,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.11,2.0,7.272491669751944,3.3737936154417225,78,69750,154990
2432,1012688,Для женщин,3.48,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,68.0,Бесцветный,0.263,2.0,7.272491669751944,3.3737936154417225,78,92250,204990
2433,1012698,Для женщин,2.29,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,19.0,Бесцветный,0.103,1.0,7.272491669751944,3.3737936154417225,78,65250,144990
2434,1012698-3,Для женщин,2.26,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,19.0,Бесцветный,0.103,2.0,7.272491669751944,3.3737936154417225,78,65250,144990
2435,1012700,Для женщин,1.62,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.038,2.0,7.272491669751944,3.3737936154417225,78,40500,89990
2436,1012700-3,Для женщин,1.68,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.038,2.0,7.272491669751944,3.3737936154417225,78,30600,67990
2437,1012709,Для женщин,4.29,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,102.0,Бесцветный,0.377,2.0,7.272491669751944,3.3737936154417225,78,114750,254990
2438,1012710,Для женщин,3.01,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,114.0,Бесцветный,0.422,2.0,5.0,2.0,78,94500,209990
2439,1012711,Для женщин,2.34,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,37.0,Бесцветный,0.289,2.0,7.272491669751944,3.3737936154417225,78,72000,159990
2440,1012711-3,Для женщин,2.39,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,37.0,Бесцветный,0.289,2.0,7.272491669751944,3.3737936154417225,78,76500,169990
2441,1012712,Для женщин,2.78,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,19.0,Бесцветный,0.103,2.0,7.272491669751944,3.3737936154417225,78,60750,134990
2442,1012713,Для женщин,2.67,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,50.0,Бесцветный,0.27,3.0,7.272491669751944,3.3737936154417225,78,78750,174990
2443,1012713-3,Для женщин,2.67,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,50.0,Бесцветный,0.27,3.0,7.272491669751944,3.3737936154417225,78,72000,159990
2444,1012714-3,Для женщин,3.48,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.026,2.0,7.272491669751944,3.3737936154417225,78,56250,124990
2445,1012720,Для женщин,5.83,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,107.0,Бесцветный,0.578,8.0,7.272491669751944,3.3737936154417225,78,137250,304990
2446,1012720-3,Для женщин,5.69,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,107.0,Бесцветный,0.578,8.0,7.272491669751944,3.3737936154417225,78,132750,294990
2447,110029-3,"Для женщин, Для мужчин, Унисекс",2.77,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,78,33750,74990
